po_id,po_date,supplier_id,part_id,warehouse,quantity_ordered,quantity_received,unit_cost,expected_delivery_date,actual_delivery_date,order_status,quantity_shortage,delivery_delay_days,order_value
PO01237,2026-02-21,S005,P011,Coimbatore,736,736,42000.0,2026-03-13,2026-03-15,Delivered,0,2,30912000.0
PO01238,2025-10-27,S008,P016,Hosur,647,647,28000.0,2025-11-14,2025-11-17,Late,0,3,18116000.0
PO01239,2025-06-20,S009,P017,Chengalpattu,984,545,8200.0,2025-07-11,2025-07-14,Late + Partial,439,3,8068800.0
PO01240,2025-11-12,S013,P021,Chengalpattu,1879,1879,22000.0,2025-12-02,2025-12-01,Delivered,0,-1,41338000.0
PO01241,2025-09-12,S002,P007,Chengalpattu,1945,1945,3500.0,2025-09-30,2025-09-28,Delivered,0,-2,6807500.0
PO01242,2025-02-25,S014,P025,Hosur,1214,1214,12000.0,2025-03-11,2025-03-12,Delivered,0,1,14568000.0
PO01243,2025-03-09,S002,P001,Coimbatore,1788,1788,88000.0,2025-03-27,2025-03-27,Delivered,0,0,157344000.0
PO01244,2025-07-28,S021,P036,Chennai,1205,1205,7000.0,2025-08-21,2025-08-19,Delivered,0,-2,8435000.0
PO01245,2025-05-11,S014,P028,Hosur,831,528,7000.0,2025-05-26,2025-05-27,Partial,303,1,5817000.0
PO01246,2026-04-15,S012,P021,Chengalpattu,1915,1915,20000.0,2026-05-01,2026-05-02,Delivered,0,1,38300000.0
PO01247,2025-06-08,S002,P006,Chengalpattu,1149,1149,9000.0,2025-06-26,2025-06-24,Delivered,0,-2,10341000.0
PO01248,2025-02-19,S025,P045,Chengalpattu,1423,966,10000.0,2025-03-03,2025-03-02,Partial,457,-1,14230000.0
PO01249,2026-01-19,S024,P040,Coimbatore,962,962,4000.0,2026-02-11,2026-02-16,Late,0,5,3848000.0
PO01250,2025-06-17,S001,P007,Hosur,317,247,3200.0,2025-07-02,2025-07-05,Late + Partial,70,3,1014400.0
PO01251,2025-12-26,S011,P022,Chennai,278,220,4500.0,2026-01-07,2026-01-06,Partial,58,-1,1251000.0
PO01252,2025-05-04,S001,P004,Chennai,385,385,18000.0,2025-05-21,2025-05-20,Delivered,0,-1,6930000.0
PO01253,2026-03-31,S002,P009,Hosur,1900,1900,7000.0,2026-04-20,2026-05-04,Late,0,14,13300000.0
PO01254,2025-03-02,S005,P012,Hosur,365,365,14000.0,2025-03-20,2025-03-22,Delivered,0,2,5110000.0
PO01255,2025-02-14,S026,P044,Chennai,1837,1837,15500.0,2025-03-05,2025-03-06,Delivered,0,1,28473500.0
PO01256,2025-04-26,S020,P036,Chennai,1183,1183,6000.0,2025-05-16,2025-05-14,Delivered,0,-2,7098000.0
PO01257,2026-07-21,S002,P007,Chengalpattu,108,108,3500.0,2026-08-08,2026-08-10,Delivered,0,2,378000.0
PO01258,2025-08-21,S016,P027,Hosur,493,493,4000.0,2025-09-11,2025-09-10,Delivered,0,-1,1972000.0
PO01259,2025-01-05,S002,P010,Chengalpattu,706,706,4500.0,2025-01-24,2025-01-22,Delivered,0,-2,3177000.0
PO01260,2026-08-30,S021,P035,Chengalpattu,500,413,9500.0,2026-09-23,2026-09-23,Partial,87,0,4750000.0
PO01261,2026-01-14,S026,P041,Chengalpattu,1773,1773,58000.0,2026-02-01,2026-02-04,Late,0,3,102834000.0
PO01262,2025-02-13,S011,P023,Chennai,919,919,3500.0,2025-02-25,2025-03-02,Late,0,5,3216500.0
PO01263,2026-05-07,S018,P030,Chengalpattu,1831,1831,9000.0,2026-05-24,2026-05-23,Delivered,0,-1,16479000.0
PO01264,2025-05-15,S025,P043,Chengalpattu,680,680,8500.0,2025-05-27,2025-06-07,Late,0,11,5780000.0
PO01265,2025-07-02,S016,P028,Chengalpattu,503,503,8000.0,2025-07-24,2025-08-02,Late,0,9,4024000.0
PO01266,2026-04-23,S025,P042,Chennai,590,590,12000.0,2026-05-05,2026-05-03,Delivered,0,-2,7080000.0
PO01267,2026-07-23,S005,P011,Chennai,793,724,42000.0,2026-08-12,2026-08-14,Partial,69,2,33306000.0
PO01268,2025-06-17,S019,P030,Chennai,779,646,8000.0,2025-07-02,2025-07-10,Late + Partial,133,8,6232000.0
PO01269,2025-01-30,S011,P024,Hosur,1728,1728,900.0,2025-02-11,2025-02-13,Delivered,0,2,1555200.0
PO01270,2025-11-02,S023,P039,Chennai,280,280,1800.0,2025-11-20,2025-11-21,Delivered,0,1,504000.0
PO01271,2026-08-05,S026,P043,Hosur,1542,1542,9500.0,2026-08-23,2026-09-02,Late,0,10,14649000.0
PO01272,2025-04-16,S005,P013,Chengalpattu,1229,1229,28000.0,2025-05-06,2025-05-10,Late,0,4,34412000.0
PO01273,2025-04-23,S004,P002,Hosur,1812,1812,4500.0,2025-05-15,2025-05-15,Delivered,0,0,8154000.0
PO01274,2025-05-12,S014,P029,Chengalpattu,1339,1339,250.0,2025-05-26,2025-05-27,Delivered,0,1,334750.0
PO01275,2025-07-05,S005,P013,Chengalpattu,1061,1061,28000.0,2025-07-25,2025-07-24,Delivered,0,-1,29708000.0
PO01276,2025-03-11,S026,P042,Hosur,521,410,13500.0,2025-03-29,2025-03-30,Partial,111,1,7033500.0
PO01277,2026-02-15,S020,P035,Chennai,597,597,8500.0,2026-03-07,2026-03-09,Delivered,0,2,5074500.0
PO01278,2025-11-02,S013,P024,Hosur,224,200,1100.0,2025-11-21,2025-11-23,Partial,24,2,246400.0
PO01279,2026-04-07,S016,P025,Coimbatore,762,762,14500.0,2026-04-29,2026-04-28,Delivered,0,-1,11049000.0
PO01280,2026-01-26,S002,P004,Coimbatore,970,970,19500.0,2026-02-15,2026-02-22,Late,0,7,18915000.0
PO01281,2025-12-09,S020,P034,Chengalpattu,1477,1477,16000.0,2025-12-29,2025-12-31,Delivered,0,2,23632000.0
PO01282,2026-03-08,S016,P028,Chennai,635,635,8000.0,2026-03-30,2026-04-01,Delivered,0,2,5080000.0
PO01283,2025-06-10,S020,P034,Hosur,808,808,16000.0,2025-06-30,2025-07-07,Late,0,7,12928000.0
PO01284,2025-07-13,S008,P020,Chennai,1345,1345,1800.0,2025-07-30,2025-07-29,Delivered,0,-1,2421000.0
PO01285,2025-07-29,S026,P042,Coimbatore,1929,1929,13500.0,2025-08-16,2025-08-18,Delivered,0,2,26041500.0
PO01286,2025-05-25,S014,P029,Coimbatore,1600,1260,250.0,2025-06-08,2025-06-08,Partial,340,0,400000.0
PO01287,2025-06-08,S003,P002,Coimbatore,1905,1905,4200.0,2025-07-03,2025-07-08,Late,0,5,8001000.0
PO01288,2025-12-29,S007,P013,Coimbatore,1219,1219,31000.0,2026-01-24,2026-02-03,Late,0,10,37789000.0
PO01289,2025-08-11,S007,P014,Hosur,915,915,20000.0,2025-09-05,2025-09-19,Late,0,14,18300000.0
PO01290,2025-05-08,S017,P031,Coimbatore,394,394,8500.0,2025-05-18,2025-05-22,Late,0,4,3349000.0
PO01291,2025-04-19,S019,P032,Coimbatore,1715,1715,5000.0,2025-05-05,2025-05-03,Delivered,0,-2,8575000.0
PO01292,2025-04-13,S008,P019,Hosur,1663,1433,3200.0,2025-04-30,2025-04-29,Partial,230,-1,5321600.0
PO01293,2025-11-23,S013,P024,Chennai,1720,1720,1100.0,2025-12-12,2025-12-12,Delivered,0,0,1892000.0
PO01294,2025-08-30,S014,P025,Chengalpattu,378,378,12000.0,2025-09-13,2025-09-11,Delivered,0,-2,4536000.0
PO01295,2025-12-21,S001,P005,Chennai,663,663,15000.0,2026-01-06,2026-01-06,Delivered,0,0,9945000.0
PO01296,2026-08-04,S026,P044,Chennai,366,207,15500.0,2026-08-23,2026-08-27,Late + Partial,159,4,5673000.0
PO01297,2025-11-13,S012,P021,Hosur,1060,1060,20000.0,2025-11-29,2025-12-05,Late,0,6,21200000.0
PO01298,2026-07-24,S014,P027,Chennai,1546,1546,3500.0,2026-08-07,2026-08-06,Delivered,0,-1,5411000.0
PO01299,2026-06-09,S024,P039,Chennai,910,835,2100.0,2026-07-02,2026-07-02,Partial,75,0,1911000.0
PO01300,2025-09-26,S017,P030,Chennai,812,812,7500.0,2025-10-06,2025-10-07,Delivered,0,1,6090000.0
PO01301,2026-08-03,S012,P023,Hosur,1774,1774,3800.0,2026-08-19,2026-08-18,Delivered,0,-1,6741200.0
PO01302,2025-05-22,S008,P020,Chennai,851,851,1800.0,2025-06-08,2025-06-09,Delivered,0,1,1531800.0
PO01303,2025-01-15,S002,P003,Coimbatore,196,196,3400.0,2025-02-02,2025-02-15,Late,0,13,666400.0
PO01304,2025-03-14,S001,P007,Chennai,695,596,3200.0,2025-03-29,2025-03-28,Partial,99,-1,2224000.0
PO01305,2025-08-31,S009,P016,Chennai,1657,1657,30000.0,2025-09-21,2025-09-20,Delivered,0,-1,49710000.0
PO01306,2026-04-29,S001,P005,Chengalpattu,621,542,15000.0,2026-05-15,2026-05-24,Late + Partial,79,9,9315000.0
PO01307,2025-07-28,S006,P011,Chengalpattu,1024,1024,45000.0,2025-08-21,2025-08-19,Delivered,0,-2,46080000.0
PO01308,2025-06-27,S001,P001,Chennai,253,253,85000.0,2025-07-12,2025-07-22,Late,0,10,21505000.0
PO01309,2025-12-30,S006,P011,Chengalpattu,469,323,45000.0,2026-01-23,2026-01-28,Late + Partial,146,5,21105000.0
PO01310,2026-05-27,S009,P017,Chennai,866,866,8200.0,2026-06-17,2026-06-18,Delivered,0,1,7101200.0
PO01311,2025-08-07,S017,P030,Coimbatore,122,94,7500.0,2025-08-17,2025-08-17,Partial,28,0,915000.0
PO01312,2025-09-26,S014,P028,Chengalpattu,1748,1748,7000.0,2025-10-11,2025-10-13,Delivered,0,2,12236000.0
PO01313,2025-05-11,S002,P006,Chengalpattu,1610,1610,9000.0,2025-05-29,2025-05-30,Delivered,0,1,14490000.0
PO01314,2025-12-14,S013,P024,Chengalpattu,321,321,1100.0,2026-01-02,2026-01-02,Delivered,0,0,353100.0
PO01315,2025-03-10,S015,P025,Hosur,390,390,13500.0,2025-03-28,2025-04-02,Late,0,5,5265000.0
PO01316,2025-10-02,S012,P023,Hosur,1212,1212,3800.0,2025-10-18,2025-10-16,Delivered,0,-2,4605600.0
PO01317,2025-01-27,S001,P009,Chennai,630,630,6500.0,2025-02-12,2025-02-12,Delivered,0,0,4095000.0
PO01318,2025-01-12,S025,P043,Chennai,1466,1466,8500.0,2025-01-24,2025-01-25,Delivered,0,1,12461000.0
PO01319,2025-12-20,S026,P044,Hosur,875,819,15500.0,2026-01-08,2026-01-11,Partial,56,3,13562500.0
PO01320,2026-05-27,S001,P009,Chennai,1888,1888,6500.0,2026-06-12,2026-06-12,Delivered,0,0,12272000.0
PO01321,2025-05-23,S001,P007,Coimbatore,819,819,3200.0,2025-06-07,2025-06-09,Delivered,0,2,2620800.0
PO01322,2026-02-13,S024,P039,Hosur,809,809,2100.0,2026-03-08,2026-03-21,Late,0,13,1698900.0
PO01323,2026-01-13,S012,P022,Chennai,1794,1794,5000.0,2026-01-29,2026-01-30,Delivered,0,1,8970000.0
PO01324,2025-09-12,S008,P016,Coimbatore,826,826,28000.0,2025-09-30,2025-09-30,Delivered,0,0,23128000.0
PO01325,2025-05-16,S026,P043,Chennai,1892,1892,9500.0,2025-06-03,2025-06-03,Delivered,0,0,17974000.0
PO01326,2025-03-10,S001,P009,Chennai,1550,1550,6500.0,2025-03-26,2025-03-28,Delivered,0,2,10075000.0
PO01327,2025-05-19,S011,P022,Chennai,248,248,4500.0,2025-05-31,2025-06-13,Late,0,13,1116000.0
PO01328,2025-09-10,S015,P025,Hosur,1931,1931,13500.0,2025-09-28,2025-09-27,Delivered,0,-1,26068500.0
PO01329,2026-01-17,S002,P007,Coimbatore,1079,1079,3500.0,2026-02-04,2026-02-03,Delivered,0,-1,3776500.0
PO01330,2026-04-16,S011,P024,Chengalpattu,488,488,900.0,2026-04-28,2026-04-30,Delivered,0,2,439200.0
PO01331,2026-02-14,S009,P018,Coimbatore,1022,1022,17500.0,2026-03-08,2026-03-07,Delivered,0,-1,17885000.0
PO01332,2025-12-31,S017,P030,Chennai,923,923,7500.0,2026-01-10,2026-01-09,Delivered,0,-1,6922500.0
PO01333,2025-02-15,S007,P014,Chengalpattu,1023,1023,20000.0,2025-03-12,2025-03-14,Delivered,0,2,20460000.0
PO01334,2025-02-27,S002,P006,Coimbatore,1358,1199,9000.0,2025-03-17,2025-03-19,Partial,159,2,12222000.0
PO01335,2025-09-06,S025,P041,Coimbatore,1060,1060,55000.0,2025-09-18,2025-09-19,Delivered,0,1,58300000.0
PO01336,2026-02-16,S026,P043,Chennai,1196,1196,9500.0,2026-03-06,2026-03-07,Delivered,0,1,11362000.0
PO01337,2026-08-26,S016,P028,Hosur,1950,1261,8000.0,2026-09-17,2026-09-19,Partial,689,2,15600000.0
PO01338,2025-04-18,S001,P003,Hosur,1510,1024,3200.0,2025-05-03,2025-05-02,Partial,486,-1,4832000.0
PO01339,2025-05-03,S022,P037,Hosur,1710,1710,13500.0,2025-05-30,2025-05-31,Delivered,0,1,23085000.0
PO01340,2026-01-09,S002,P005,Chengalpattu,1492,1492,16500.0,2026-01-28,2026-02-07,Late,0,10,24618000.0
PO01341,2025-12-19,S015,P026,Coimbatore,1729,1729,5000.0,2026-01-06,2026-01-05,Delivered,0,-1,8645000.0
PO01342,2026-04-21,S021,P036,Coimbatore,207,207,7000.0,2026-05-15,2026-05-17,Delivered,0,2,1449000.0
PO01343,2025-09-19,S013,P024,Chennai,258,258,1100.0,2025-10-08,2025-10-09,Delivered,0,1,283800.0
PO01344,2026-03-08,S001,P004,Hosur,746,746,18000.0,2026-03-25,2026-03-23,Delivered,0,-2,13428000.0
PO01345,2026-06-26,S015,P029,Chengalpattu,1951,1951,280.0,2026-07-14,2026-07-16,Delivered,0,2,546280.0
PO01346,2026-03-06,S010,P020,Chengalpattu,1773,1773,2100.0,2026-03-30,2026-04-06,Late,0,7,3723300.0
PO01347,2025-05-05,S013,P024,Chengalpattu,257,230,1100.0,2025-05-24,2025-05-23,Partial,27,-1,282700.0
PO01348,2026-04-07,S009,P019,Hosur,154,119,3500.0,2026-04-28,2026-04-30,Partial,35,2,539000.0
PO01349,2026-06-07,S008,P016,Coimbatore,1317,1317,28000.0,2026-06-25,2026-06-24,Delivered,0,-1,36876000.0
PO01350,2025-08-09,S009,P019,Chengalpattu,1082,1082,3500.0,2025-08-30,2025-08-31,Delivered,0,1,3787000.0
PO01351,2025-01-15,S024,P040,Chennai,639,639,4000.0,2025-02-07,2025-02-06,Delivered,0,-1,2556000.0
PO01352,2025-10-30,S006,P011,Chennai,1608,1270,45000.0,2025-11-23,2025-11-30,Late + Partial,338,7,72360000.0
PO01353,2025-04-08,S025,P043,Chennai,1201,1201,8500.0,2025-04-20,2025-05-02,Late,0,12,10208500.0
PO01354,2025-09-02,S021,P034,Coimbatore,726,726,18000.0,2025-09-26,2025-09-24,Delivered,0,-2,13068000.0
PO01355,2025-06-17,S020,P037,Chengalpattu,593,593,12000.0,2025-07-07,2025-07-12,Late,0,5,7116000.0
PO01356,2026-03-06,S014,P025,Chengalpattu,200,163,12000.0,2026-03-20,2026-03-20,Partial,37,0,2400000.0
PO01357,2025-02-19,S011,P023,Chennai,583,583,3500.0,2025-03-03,2025-03-08,Late,0,5,2040500.0
PO01358,2025-08-30,S001,P007,Chennai,233,233,3200.0,2025-09-14,2025-09-14,Delivered,0,0,745600.0
PO01359,2025-07-08,S009,P017,Coimbatore,1887,1887,8200.0,2025-07-29,2025-07-28,Delivered,0,-1,15473400.0
PO01360,2026-06-23,S007,P013,Chennai,600,600,31000.0,2026-07-19,2026-07-22,Late,0,3,18600000.0
PO01361,2025-01-12,S008,P019,Coimbatore,852,852,3200.0,2025-01-29,2025-01-29,Delivered,0,0,2726400.0
PO01362,2025-04-13,S002,P005,Chengalpattu,1264,1005,16500.0,2025-05-02,2025-05-03,Partial,259,1,20856000.0
PO01363,2026-07-19,S023,P039,Coimbatore,503,503,1800.0,2026-08-06,2026-08-11,Late,0,5,905400.0
PO01364,2026-07-06,S006,P011,Chengalpattu,749,749,45000.0,2026-07-30,2026-08-01,Delivered,0,2,33705000.0
PO01365,2026-01-26,S013,P021,Chengalpattu,819,819,22000.0,2026-02-15,2026-02-14,Delivered,0,-1,18018000.0
PO01366,2026-03-03,S007,P014,Hosur,486,486,20000.0,2026-03-28,2026-03-31,Late,0,3,9720000.0
PO01367,2025-06-18,S007,P014,Chengalpattu,593,309,20000.0,2025-07-13,2025-07-26,Late + Partial,284,13,11860000.0
PO01368,2026-07-25,S001,P006,Hosur,359,359,8500.0,2026-08-09,2026-08-08,Delivered,0,-1,3051500.0
PO01369,2025-06-28,S023,P040,Chennai,1372,1372,3500.0,2025-07-16,2025-07-17,Delivered,0,1,4802000.0
PO01370,2026-08-07,S013,P024,Chennai,1098,934,1100.0,2026-08-26,2026-08-28,Partial,164,2,1207800.0
PO01371,2026-02-21,S001,P001,Coimbatore,1444,1444,85000.0,2026-03-08,2026-03-09,Delivered,0,1,122740000.0
PO01372,2026-03-15,S017,P032,Chengalpattu,1617,1617,4500.0,2026-03-27,2026-03-26,Delivered,0,-1,7276500.0
PO01373,2025-12-24,S001,P006,Chengalpattu,1232,1232,8500.0,2026-01-08,2026-01-12,Late,0,4,10472000.0
PO01374,2025-09-30,S014,P026,Coimbatore,1070,718,4500.0,2025-10-14,2025-10-13,Partial,352,-1,4815000.0
PO01375,2026-01-14,S001,P006,Coimbatore,246,153,8500.0,2026-01-29,2026-01-28,Partial,93,-1,2091000.0
PO01376,2026-06-23,S021,P036,Hosur,258,258,7000.0,2026-07-17,2026-07-18,Delivered,0,1,1806000.0
PO01377,2026-01-22,S002,P008,Coimbatore,1285,1285,1950.0,2026-02-10,2026-02-12,Delivered,0,2,2505750.0
PO01378,2026-01-07,S001,P003,Chengalpattu,784,693,3200.0,2026-01-22,2026-01-25,Partial,91,3,2508800.0
PO01379,2025-03-28,S009,P019,Chengalpattu,626,506,3500.0,2025-04-18,2025-04-17,Partial,120,-1,2191000.0
PO01380,2025-08-30,S020,P034,Chennai,1325,1325,16000.0,2025-09-19,2025-10-03,Late,0,14,21200000.0
PO01381,2026-01-19,S002,P007,Chennai,1160,1160,3500.0,2026-02-06,2026-02-04,Delivered,0,-2,4060000.0
PO01382,2025-05-02,S001,P009,Chennai,1073,1073,6500.0,2025-05-18,2025-05-16,Delivered,0,-2,6974500.0
PO01383,2026-01-21,S002,P004,Coimbatore,330,184,19500.0,2026-02-10,2026-02-16,Late + Partial,146,6,6435000.0
PO01384,2025-07-20,S011,P021,Chengalpattu,1962,1142,18000.0,2025-08-01,2025-08-12,Late + Partial,820,11,35316000.0
PO01385,2025-11-23,S001,P010,Hosur,839,764,4200.0,2025-12-08,2025-12-08,Partial,75,0,3523800.0
PO01386,2025-09-14,S008,P020,Coimbatore,1942,1942,1800.0,2025-10-01,2025-09-29,Delivered,0,-2,3495600.0
PO01387,2025-09-27,S016,P027,Chengalpattu,1667,1667,4000.0,2025-10-18,2025-10-20,Delivered,0,2,6668000.0
PO01388,2026-03-08,S013,P021,Chennai,1918,1918,22000.0,2026-03-28,2026-03-28,Delivered,0,0,42196000.0
PO01389,2025-01-08,S026,P045,Chennai,1716,1471,11500.0,2025-01-26,2025-01-25,Partial,245,-1,19734000.0
PO01390,2025-09-16,S024,P038,Chengalpattu,129,109,10500.0,2025-10-09,2025-10-13,Late + Partial,20,4,1354500.0
PO01391,2025-07-18,S002,P009,Coimbatore,341,341,7000.0,2025-08-07,2025-08-17,Late,0,10,2387000.0
PO01392,2025-04-25,S011,P023,Chengalpattu,1605,1605,3500.0,2025-05-07,2025-05-05,Delivered,0,-2,5617500.0
PO01393,2025-03-27,S005,P014,Hosur,402,402,18000.0,2025-04-16,2025-04-20,Late,0,4,7236000.0
PO01394,2026-07-11,S012,P023,Chengalpattu,1166,827,3800.0,2026-07-27,2026-08-05,Late + Partial,339,9,4430800.0
PO01395,2025-01-16,S017,P030,Chengalpattu,1965,1965,7500.0,2025-01-26,2025-01-26,Delivered,0,0,14737500.0
PO01396,2025-12-09,S019,P032,Hosur,340,340,5000.0,2025-12-25,2025-12-25,Delivered,0,0,1700000.0
PO01397,2026-01-30,S002,P010,Coimbatore,358,358,4500.0,2026-02-18,2026-02-18,Delivered,0,0,1611000.0
PO01398,2025-05-16,S023,P039,Chengalpattu,501,501,1800.0,2025-06-03,2025-06-01,Delivered,0,-2,901800.0
PO01399,2026-07-21,S001,P007,Chennai,1960,1960,3200.0,2026-08-05,2026-08-05,Delivered,0,0,6272000.0
PO01400,2025-12-09,S005,P012,Chennai,1945,1945,14000.0,2025-12-27,2025-12-26,Delivered,0,-1,27230000.0
PO01401,2025-01-02,S015,P029,Hosur,930,930,280.0,2025-01-20,2025-01-19,Delivered,0,-1,260400.0
PO01402,2026-08-10,S021,P036,Chennai,681,681,7000.0,2026-09-03,2026-09-09,Late,0,6,4767000.0
PO01403,2025-06-12,S005,P011,Chengalpattu,1775,1775,42000.0,2025-07-02,2025-07-03,Delivered,0,1,74550000.0
PO01404,2026-01-30,S001,P001,Coimbatore,1795,1795,85000.0,2026-02-14,2026-02-12,Delivered,0,-2,152575000.0
PO01405,2026-02-13,S025,P042,Chengalpattu,814,814,12000.0,2026-02-25,2026-02-23,Delivered,0,-2,9768000.0
PO01406,2026-07-05,S014,P025,Hosur,524,524,12000.0,2026-07-19,2026-07-17,Delivered,0,-2,6288000.0
PO01407,2026-03-02,S012,P021,Hosur,1213,785,20000.0,2026-03-18,2026-03-21,Partial,428,3,24260000.0
PO01408,2026-03-28,S014,P026,Coimbatore,210,210,4500.0,2026-04-11,2026-04-13,Delivered,0,2,945000.0
PO01409,2025-05-31,S014,P029,Chennai,1327,1327,250.0,2025-06-14,2025-06-25,Late,0,11,331750.0
PO01410,2026-02-12,S002,P005,Chennai,833,833,16500.0,2026-03-03,2026-03-05,Delivered,0,2,13744500.0
PO01411,2026-04-04,S026,P043,Chennai,1145,1145,9500.0,2026-04-22,2026-04-22,Delivered,0,0,10877500.0
PO01412,2026-01-03,S020,P035,Chennai,1653,1653,8500.0,2026-01-23,2026-01-21,Delivered,0,-2,14050500.0
PO01413,2025-01-30,S006,P012,Hosur,475,475,15000.0,2025-02-21,2025-02-23,Delivered,0,2,7125000.0
PO01414,2025-03-30,S007,P011,Chengalpattu,1800,1800,48000.0,2025-04-27,2025-04-29,Delivered,0,2,86400000.0
PO01415,2026-04-04,S001,P006,Hosur,1288,1288,8500.0,2026-04-19,2026-04-18,Delivered,0,-1,10948000.0
PO01416,2025-09-11,S008,P017,Hosur,1820,1820,7500.0,2025-09-28,2025-10-02,Late,0,4,13650000.0
PO01417,2025-09-09,S001,P001,Chennai,1530,1530,85000.0,2025-09-24,2025-10-05,Late,0,11,130050000.0
PO01418,2025-08-21,S002,P001,Coimbatore,1026,1026,88000.0,2025-09-08,2025-09-07,Delivered,0,-1,90288000.0
PO01419,2025-04-27,S011,P024,Chengalpattu,668,668,900.0,2025-05-09,2025-05-08,Delivered,0,-1,601200.0
PO01420,2025-08-11,S001,P004,Coimbatore,713,713,18000.0,2025-08-28,2025-09-10,Late,0,13,12834000.0
PO01421,2025-08-06,S021,P036,Chengalpattu,1975,1975,7000.0,2025-08-30,2025-08-30,Delivered,0,0,13825000.0
PO01422,2026-02-25,S021,P036,Hosur,1390,1390,7000.0,2026-03-21,2026-03-30,Late,0,9,9730000.0
PO01423,2025-04-11,S007,P014,Chengalpattu,1958,1958,20000.0,2025-05-06,2025-05-06,Delivered,0,0,39160000.0
PO01424,2025-01-27,S025,P041,Hosur,498,498,55000.0,2025-02-08,2025-02-20,Late,0,12,27390000.0
PO01425,2025-11-24,S007,P013,Chengalpattu,1449,1449,31000.0,2025-12-20,2025-12-18,Delivered,0,-2,44919000.0
PO01426,2026-05-16,S005,P013,Hosur,726,726,28000.0,2026-06-05,2026-06-06,Delivered,0,1,20328000.0
PO01427,2026-05-25,S026,P045,Coimbatore,454,454,11500.0,2026-06-12,2026-06-13,Delivered,0,1,5221000.0
PO01428,2025-03-16,S025,P043,Coimbatore,1537,1537,8500.0,2025-03-28,2025-03-29,Delivered,0,1,13064500.0
PO01429,2025-08-18,S009,P019,Chengalpattu,141,141,3500.0,2025-09-08,2025-09-10,Delivered,0,2,493500.0
PO01430,2025-05-02,S001,P008,Chennai,106,106,1800.0,2025-05-17,2025-05-19,Delivered,0,2,190800.0
PO01431,2026-08-05,S023,P039,Chennai,1429,1429,1800.0,2026-08-23,2026-08-24,Delivered,0,1,2572200.0
PO01432,2026-08-22,S023,P039,Chennai,1334,1334,1800.0,2026-09-09,2026-09-11,Delivered,0,2,2401200.0
PO01433,2025-06-12,S017,P031,Coimbatore,722,722,8500.0,2025-06-22,2025-06-22,Delivered,0,0,6137000.0
PO01434,2026-08-20,S011,P021,Chennai,520,520,18000.0,2026-09-01,2026-09-01,Delivered,0,0,9360000.0
PO01435,2025-03-15,S002,P005,Coimbatore,1040,1040,16500.0,2025-04-03,2025-04-02,Delivered,0,-1,17160000.0
PO01436,2025-10-27,S006,P011,Hosur,1949,1949,45000.0,2025-11-20,2025-12-04,Late,0,14,87705000.0
PO01437,2025-05-23,S008,P018,Hosur,564,564,16000.0,2025-06-10,2025-06-12,Delivered,0,2,9024000.0
PO01438,2025-12-05,S021,P035,Chennai,1968,1804,9500.0,2025-12-29,2025-12-28,Partial,164,-1,18696000.0
PO01439,2025-10-29,S020,P037,Hosur,1100,1100,12000.0,2025-11-18,2025-11-27,Late,0,9,13200000.0
PO01440,2025-03-07,S016,P027,Hosur,388,388,4000.0,2025-03-28,2025-03-28,Delivered,0,0,1552000.0
PO01441,2026-08-09,S014,P029,Hosur,111,65,250.0,2026-08-23,2026-08-26,Late + Partial,46,3,27750.0
PO01442,2026-04-14,S024,P038,Chengalpattu,384,384,10500.0,2026-05-07,2026-05-08,Delivered,0,1,4032000.0
PO01443,2026-01-25,S001,P003,Coimbatore,1104,951,3200.0,2026-02-09,2026-02-11,Partial,153,2,3532800.0
PO01444,2026-02-09,S010,P020,Chengalpattu,411,411,2100.0,2026-03-05,2026-03-15,Late,0,10,863100.0
PO01445,2025-11-02,S014,P026,Hosur,258,258,4500.0,2025-11-16,2025-11-28,Late,0,12,1161000.0
PO01446,2026-06-19,S009,P018,Hosur,469,469,17500.0,2026-07-11,2026-07-12,Delivered,0,1,8207500.0
PO01447,2025-01-30,S008,P016,Hosur,1993,1993,28000.0,2025-02-17,2025-02-16,Delivered,0,-1,55804000.0
PO01448,2025-09-13,S023,P038,Chengalpattu,194,194,9500.0,2025-10-01,2025-10-03,Delivered,0,2,1843000.0
PO01449,2025-11-15,S019,P031,Hosur,1578,1578,9500.0,2025-11-30,2025-12-02,Delivered,0,2,14991000.0
PO01450,2026-07-02,S002,P005,Coimbatore,1043,1043,16500.0,2026-07-21,2026-07-19,Delivered,0,-2,17209500.0
PO01451,2025-02-13,S002,P005,Hosur,802,802,16500.0,2025-03-04,2025-03-11,Late,0,7,13233000.0
PO01452,2026-05-13,S014,P029,Hosur,1044,918,250.0,2026-05-27,2026-05-28,Partial,126,1,261000.0
PO01453,2025-12-17,S008,P018,Chengalpattu,1483,1483,16000.0,2026-01-04,2026-01-04,Delivered,0,0,23728000.0
PO01454,2025-01-08,S010,P020,Coimbatore,1175,1175,2100.0,2025-02-01,2025-01-30,Delivered,0,-2,2467500.0
PO01455,2026-04-11,S002,P010,Coimbatore,1989,1989,4500.0,2026-04-30,2026-05-02,Delivered,0,2,8950500.0
PO01456,2025-11-28,S013,P021,Chengalpattu,1477,997,22000.0,2025-12-18,2025-12-29,Late + Partial,480,11,32494000.0
PO01457,2026-04-16,S008,P018,Coimbatore,251,251,16000.0,2026-05-04,2026-05-02,Delivered,0,-2,4016000.0
