transaction_id,transaction_date,part_id,warehouse,transaction_type,quantity,reference_id
TXN003026,2025-03-08,P018,Hosur,TRANSFER,905,TR00645
TXN003027,2026-07-24,P004,Hosur,ISSUE,661,MO01429
TXN003028,2025-11-16,P021,Coimbatore,ISSUE,177,MO00584
TXN003029,2026-06-17,P044,Chennai,RECEIPT,135,PO01799
TXN003030,2026-06-04,P029,Coimbatore,TRANSFER,969,TR00796
TXN003031,2025-12-08,P034,Hosur,RECEIPT,242,PO00522
TXN003032,2025-05-11,P007,Hosur,ISSUE,270,MO01964
TXN003033,2025-09-29,P029,Chennai,ISSUE,720,MO01782
TXN003034,2026-03-10,P014,Chengalpattu,ISSUE,38,MO01895
TXN003035,2026-07-14,P015,Coimbatore,RECEIPT,617,PO00474
TXN003036,2025-08-06,P014,Chennai,ISSUE,895,MO02615
TXN003037,2026-01-23,P012,Chennai,RECEIPT,85,PO01534
TXN003038,2025-02-18,P035,Chennai,ISSUE,67,MO02835
TXN003039,2025-05-13,P026,Coimbatore,ISSUE,327,MO01209
TXN003040,2026-08-12,P043,Chennai,RECEIPT,716,PO00516
TXN003041,2026-07-11,P015,Chengalpattu,TRANSFER,218,TR00747
TXN003042,2026-08-28,P029,Chengalpattu,ISSUE,5,MO01692
TXN003043,2026-05-08,P037,Chengalpattu,TRANSFER,649,TR00386
TXN003044,2026-06-27,P021,Chengalpattu,ISSUE,7,MO01950
TXN003045,2026-07-22,P027,Coimbatore,ISSUE,73,MO00010
TXN003046,2026-05-28,P017,Hosur,RECEIPT,990,PO00441
TXN003047,2025-12-04,P044,Hosur,RECEIPT,961,PO01726
TXN003048,2026-01-03,P013,Coimbatore,ISSUE,904,MO01340
TXN003049,2026-07-07,P001,Chengalpattu,ISSUE,908,MO02521
TXN003050,2025-12-11,P016,Chengalpattu,RECEIPT,349,PO00139
TXN003051,2025-10-21,P016,Chengalpattu,ISSUE,957,MO01553
TXN003052,2026-04-29,P018,Chengalpattu,RECEIPT,16,PO01550
TXN003053,2025-05-07,P018,Chennai,RECEIPT,824,PO00518
TXN003054,2025-08-20,P044,Coimbatore,ISSUE,959,MO00825
TXN003055,2025-10-04,P038,Chennai,RECEIPT,670,PO01248
TXN003056,2026-01-01,P002,Chengalpattu,RECEIPT,516,PO01239
TXN003057,2025-07-28,P039,Chengalpattu,ADJUSTMENT,-27,ADJ00227
TXN003058,2026-04-05,P040,Chengalpattu,ISSUE,577,MO02369
TXN003059,2026-04-01,P014,Hosur,ISSUE,278,MO01622
TXN003060,2025-04-05,P037,Hosur,TRANSFER,756,TR00959
TXN003061,2025-03-12,P028,Hosur,ISSUE,664,MO00969
TXN003062,2025-02-20,P035,Chengalpattu,ISSUE,898,MO01167
TXN003063,2025-06-16,P017,Chengalpattu,ISSUE,748,MO02308
TXN003064,2025-06-07,P044,Hosur,ISSUE,758,MO00099
TXN003065,2026-05-24,P030,Coimbatore,ISSUE,629,MO00746
TXN003066,2026-06-11,P017,Coimbatore,ADJUSTMENT,-83,ADJ00883
TXN003067,2025-06-01,P007,Chengalpattu,ISSUE,347,MO00816
TXN003068,2026-03-04,P005,Coimbatore,RECEIPT,866,PO01947
TXN003069,2025-11-05,P025,Chennai,ISSUE,378,MO00136
TXN003070,2026-06-26,P040,Hosur,TRANSFER,126,TR00357
TXN003071,2026-06-19,P017,Coimbatore,RECEIPT,701,PO00074
TXN003072,2026-06-21,P015,Coimbatore,ADJUSTMENT,48,ADJ00514
TXN003073,2026-08-07,P028,Chengalpattu,ISSUE,68,MO00606
TXN003074,2025-12-09,P011,Chengalpattu,ISSUE,97,MO00175
TXN003075,2026-01-26,P018,Hosur,ADJUSTMENT,-9,ADJ00001
TXN003076,2026-02-27,P018,Chengalpattu,ISSUE,19,MO02079
TXN003077,2025-07-30,P024,Chennai,RECEIPT,961,PO00161
TXN003078,2025-08-08,P002,Coimbatore,RECEIPT,357,PO00169
TXN003079,2025-05-19,P025,Chennai,TRANSFER,97,TR00147
TXN003080,2026-06-27,P020,Hosur,ADJUSTMENT,-99,ADJ00979
TXN003081,2026-05-27,P026,Chengalpattu,ISSUE,904,MO00730
TXN003082,2026-05-23,P015,Coimbatore,RECEIPT,916,PO01151
TXN003083,2025-08-14,P031,Chengalpattu,ISSUE,984,MO02913
TXN003084,2025-08-07,P006,Chennai,RECEIPT,277,PO00773
TXN003085,2026-01-04,P017,Coimbatore,ISSUE,944,MO02896
TXN003086,2026-02-23,P017,Coimbatore,TRANSFER,710,TR00865
TXN003087,2025-06-11,P023,Chengalpattu,RECEIPT,121,PO01916
TXN003088,2026-07-15,P032,Hosur,ISSUE,604,MO01153
TXN003089,2026-03-08,P035,Chengalpattu,TRANSFER,840,TR00065
TXN003090,2025-03-15,P036,Coimbatore,TRANSFER,460,TR00425
TXN003091,2025-08-27,P014,Chengalpattu,ISSUE,872,MO02501
TXN003092,2025-11-13,P014,Hosur,RECEIPT,209,PO01571
TXN003093,2025-02-05,P030,Chennai,RECEIPT,463,PO01788
TXN003094,2026-02-07,P011,Coimbatore,ISSUE,107,MO02087
TXN003095,2026-07-02,P025,Chengalpattu,ISSUE,126,MO00063
TXN003096,2025-10-26,P025,Hosur,RECEIPT,34,PO00752
TXN003097,2025-02-26,P023,Chennai,ISSUE,861,MO02157
TXN003098,2025-11-11,P006,Chennai,ISSUE,294,MO01701
TXN003099,2025-09-24,P029,Chennai,ISSUE,792,MO02136
TXN003100,2026-03-07,P022,Hosur,RECEIPT,996,PO01776
TXN003101,2025-08-30,P027,Coimbatore,ISSUE,702,MO02950
TXN003102,2026-01-23,P042,Hosur,RECEIPT,791,PO00781
TXN003103,2025-08-08,P002,Coimbatore,RECEIPT,769,PO00367
TXN003104,2026-06-16,P034,Chennai,ISSUE,450,MO01060
TXN003105,2025-07-08,P024,Hosur,RECEIPT,178,PO00608
TXN003106,2025-05-23,P025,Chengalpattu,ISSUE,62,MO01266
TXN003107,2026-08-26,P025,Coimbatore,ADJUSTMENT,22,ADJ00440
TXN003108,2026-03-31,P030,Hosur,ISSUE,198,MO00282
TXN003109,2025-11-28,P018,Chennai,RECEIPT,212,PO00087
TXN003110,2025-04-05,P012,Hosur,ISSUE,786,MO01577
TXN003111,2025-10-24,P031,Hosur,RECEIPT,123,PO01679
TXN003112,2025-08-19,P028,Chengalpattu,ISSUE,534,MO00402
TXN003113,2026-01-11,P045,Hosur,RECEIPT,926,PO00055
TXN003114,2025-07-16,P014,Coimbatore,TRANSFER,642,TR00243
TXN003115,2026-07-22,P007,Chengalpattu,ISSUE,567,MO01300
TXN003116,2026-07-19,P044,Chennai,ISSUE,398,MO01468
TXN003117,2026-05-02,P036,Chengalpattu,ISSUE,204,MO01136
TXN003118,2026-06-12,P004,Coimbatore,ISSUE,951,MO01374
TXN003119,2026-03-11,P034,Coimbatore,ADJUSTMENT,-77,ADJ00371
TXN003120,2025-06-30,P023,Chennai,RECEIPT,703,PO00999
TXN003121,2025-12-02,P039,Hosur,ISSUE,50,MO02133
TXN003122,2025-11-13,P042,Coimbatore,ISSUE,111,MO01358
TXN003123,2025-04-29,P021,Coimbatore,ISSUE,350,MO02965
TXN003124,2026-03-29,P040,Hosur,RECEIPT,553,PO00685
TXN003125,2025-03-26,P014,Coimbatore,RECEIPT,685,PO00245
TXN003126,2025-07-31,P030,Coimbatore,TRANSFER,596,TR00685
TXN003127,2025-12-16,P015,Coimbatore,ISSUE,282,MO02341
TXN003128,2025-01-20,P007,Chennai,RECEIPT,759,PO01864
TXN003129,2025-01-26,P037,Chennai,ISSUE,566,MO00395
TXN003130,2026-06-23,P013,Chennai,ISSUE,862,MO01107
TXN003131,2026-01-22,P028,Hosur,RECEIPT,963,PO00668
TXN003132,2026-01-04,P013,Chengalpattu,TRANSFER,655,TR00422
TXN003133,2026-06-04,P022,Hosur,ADJUSTMENT,46,ADJ00288
TXN003134,2025-06-04,P007,Chennai,ISSUE,504,MO00275
TXN003135,2025-05-17,P032,Chennai,RECEIPT,767,PO00988
TXN003136,2025-08-31,P012,Chengalpattu,TRANSFER,96,TR00197
TXN003137,2026-02-12,P024,Hosur,ISSUE,269,MO01195
TXN003138,2025-06-08,P001,Chengalpattu,ISSUE,509,MO02495
TXN003139,2025-02-26,P019,Hosur,RECEIPT,519,PO00112
TXN003140,2026-01-11,P033,Chengalpattu,ISSUE,828,MO02081
TXN003141,2026-05-01,P005,Coimbatore,ISSUE,516,MO01892
TXN003142,2025-05-22,P016,Hosur,ISSUE,790,MO01460
TXN003143,2026-08-29,P044,Coimbatore,RECEIPT,520,PO00598
TXN003144,2026-02-17,P027,Chengalpattu,TRANSFER,936,TR00246
TXN003145,2026-04-02,P024,Chennai,RECEIPT,444,PO01014
TXN003146,2025-08-15,P015,Chennai,TRANSFER,804,TR00548
TXN003147,2026-05-28,P016,Coimbatore,ISSUE,69,MO00969
TXN003148,2026-08-31,P028,Coimbatore,ISSUE,397,MO00084
TXN003149,2025-08-11,P031,Coimbatore,ISSUE,793,MO02781
TXN003150,2025-11-25,P001,Coimbatore,ISSUE,426,MO01578
TXN003151,2026-06-10,P027,Chengalpattu,ISSUE,625,MO02125
TXN003152,2026-04-11,P002,Chennai,RECEIPT,941,PO01472
TXN003153,2026-05-07,P024,Chengalpattu,ISSUE,313,MO01655
TXN003154,2025-05-26,P029,Chennai,ISSUE,675,MO02739
TXN003155,2025-11-04,P037,Chennai,ISSUE,546,MO02419
TXN003156,2026-05-06,P034,Hosur,TRANSFER,925,TR00150
TXN003157,2025-01-29,P031,Hosur,TRANSFER,874,TR00632
TXN003158,2025-10-21,P005,Chennai,ISSUE,441,MO02917
TXN003159,2026-07-01,P002,Hosur,ISSUE,710,MO00760
TXN003160,2025-06-12,P024,Chengalpattu,ISSUE,560,MO00399
TXN003161,2026-04-10,P005,Chennai,RECEIPT,580,PO01814
TXN003162,2025-04-20,P020,Coimbatore,RECEIPT,271,PO01404
TXN003163,2025-09-06,P011,Coimbatore,RECEIPT,521,PO00034
TXN003164,2026-08-07,P021,Coimbatore,RECEIPT,570,PO00220
TXN003165,2025-03-16,P018,Coimbatore,ISSUE,618,MO00136
TXN003166,2025-02-12,P007,Hosur,RECEIPT,50,PO00515
TXN003167,2026-07-30,P023,Coimbatore,ISSUE,582,MO01166
TXN003168,2025-08-09,P039,Hosur,ISSUE,362,MO02806
TXN003169,2026-01-04,P008,Coimbatore,RECEIPT,492,PO01935
TXN003170,2026-07-07,P001,Hosur,TRANSFER,69,TR00516
TXN003171,2026-08-25,P001,Chennai,ISSUE,690,MO00657
TXN003172,2026-06-20,P040,Hosur,RECEIPT,355,PO01495
TXN003173,2025-11-18,P043,Coimbatore,RECEIPT,572,PO01907
TXN003174,2025-08-23,P027,Coimbatore,ISSUE,923,MO01287
TXN003175,2026-07-24,P006,Hosur,ISSUE,945,MO02926
TXN003176,2025-12-01,P036,Hosur,RECEIPT,607,PO00217
TXN003177,2025-11-21,P004,Chennai,RECEIPT,901,PO01252
TXN003178,2025-10-12,P011,Chennai,ISSUE,392,MO02408
TXN003179,2025-06-14,P013,Chennai,ISSUE,733,MO00581
TXN003180,2025-12-10,P018,Chengalpattu,ISSUE,851,MO00524
TXN003181,2025-05-07,P010,Chennai,RECEIPT,738,PO00939
TXN003182,2025-10-12,P037,Chennai,ISSUE,22,MO00166
TXN003183,2026-03-10,P008,Coimbatore,RECEIPT,758,PO00234
TXN003184,2026-01-11,P035,Hosur,ISSUE,730,MO00303
TXN003185,2025-01-21,P012,Chengalpattu,RECEIPT,257,PO00399
TXN003186,2026-08-18,P026,Coimbatore,ISSUE,818,MO00636
TXN003187,2026-06-02,P021,Hosur,ADJUSTMENT,17,ADJ00453
TXN003188,2026-02-01,P016,Chennai,RECEIPT,683,PO01051
TXN003189,2025-04-07,P020,Chengalpattu,ISSUE,529,MO00685
TXN003190,2025-08-03,P026,Chennai,ISSUE,251,MO02264
TXN003191,2025-10-10,P030,Hosur,RECEIPT,614,PO01141
TXN003192,2026-06-27,P021,Chennai,ISSUE,676,MO00977
TXN003193,2025-09-18,P006,Chennai,ADJUSTMENT,-49,ADJ00049
TXN003194,2025-08-12,P015,Coimbatore,ISSUE,23,MO01008
TXN003195,2026-07-07,P023,Hosur,ISSUE,399,MO01006
TXN003196,2026-08-05,P017,Hosur,RECEIPT,708,PO00959
TXN003197,2026-04-12,P031,Coimbatore,TRANSFER,630,TR00877
TXN003198,2025-03-08,P045,Chengalpattu,RECEIPT,156,PO00835
TXN003199,2026-05-24,P004,Hosur,ADJUSTMENT,-27,ADJ00049
TXN003200,2025-06-28,P040,Coimbatore,ISSUE,48,MO01096
TXN003201,2025-06-08,P001,Chennai,TRANSFER,786,TR00780
TXN003202,2026-06-03,P034,Hosur,RECEIPT,92,PO00113
TXN003203,2025-12-24,P023,Coimbatore,RECEIPT,783,PO01223
TXN003204,2026-05-18,P031,Hosur,ISSUE,658,MO02966
TXN003205,2026-06-22,P031,Chengalpattu,ADJUSTMENT,-61,ADJ00344
TXN003206,2026-06-17,P027,Chengalpattu,RECEIPT,899,PO00031
TXN003207,2025-03-14,P043,Coimbatore,ISSUE,953,MO01121
TXN003208,2025-10-26,P002,Hosur,ADJUSTMENT,16,ADJ00449
TXN003209,2025-02-03,P040,Chengalpattu,ISSUE,498,MO02896
TXN003210,2026-04-08,P041,Chengalpattu,TRANSFER,28,TR00713
TXN003211,2025-07-21,P014,Chennai,RECEIPT,521,PO01311
TXN003212,2026-08-16,P026,Chengalpattu,RECEIPT,107,PO01482
TXN003213,2026-05-13,P041,Coimbatore,ISSUE,244,MO02738
TXN003214,2026-01-29,P032,Chengalpattu,ISSUE,21,MO01829
TXN003215,2025-07-21,P040,Coimbatore,TRANSFER,120,TR00649
TXN003216,2025-08-22,P041,Coimbatore,ISSUE,633,MO00602
TXN003217,2026-01-03,P003,Chengalpattu,TRANSFER,76,TR00649
TXN003218,2025-12-12,P014,Chengalpattu,RECEIPT,483,PO01243
TXN003219,2026-07-04,P028,Coimbatore,ISSUE,646,MO01245
TXN003220,2025-02-22,P016,Chennai,RECEIPT,450,PO00062
TXN003221,2025-02-16,P035,Chengalpattu,ISSUE,859,MO02868
TXN003222,2026-07-30,P016,Chennai,ISSUE,119,MO02783
TXN003223,2025-12-08,P008,Hosur,RECEIPT,568,PO01083
TXN003224,2026-01-16,P038,Hosur,RECEIPT,486,PO01756
TXN003225,2025-04-12,P036,Coimbatore,ISSUE,556,MO02796
TXN003226,2026-08-12,P008,Coimbatore,ISSUE,904,MO02683
TXN003227,2026-04-25,P029,Chengalpattu,RECEIPT,533,PO00108
TXN003228,2025-03-31,P039,Chennai,ISSUE,591,MO02737
TXN003229,2025-12-27,P043,Coimbatore,RECEIPT,847,PO01648
TXN003230,2025-10-20,P030,Chengalpattu,RECEIPT,146,PO00404
TXN003231,2026-08-29,P018,Hosur,RECEIPT,191,PO01027
TXN003232,2025-06-26,P042,Chennai,TRANSFER,257,TR00873
TXN003233,2025-08-08,P031,Chennai,TRANSFER,981,TR00173
TXN003234,2025-09-17,P030,Hosur,RECEIPT,131,PO01137
TXN003235,2025-01-20,P006,Coimbatore,RECEIPT,215,PO01334
TXN003236,2025-09-28,P013,Chengalpattu,TRANSFER,934,TR00407
TXN003237,2025-03-20,P016,Hosur,RECEIPT,180,PO01004
TXN003238,2025-09-03,P023,Hosur,ISSUE,14,MO02147
TXN003239,2025-01-19,P009,Chengalpattu,TRANSFER,664,TR00260
TXN003240,2025-05-17,P012,Chennai,ISSUE,359,MO00754
TXN003241,2026-01-11,P027,Chengalpattu,TRANSFER,250,TR00446
TXN003242,2026-04-18,P039,Hosur,ADJUSTMENT,75,ADJ00392
TXN003243,2026-08-02,P013,Coimbatore,RECEIPT,516,PO00798
TXN003244,2025-10-02,P012,Chengalpattu,ADJUSTMENT,-53,ADJ00086
TXN003245,2025-01-31,P021,Chengalpattu,ADJUSTMENT,45,ADJ00107
TXN003246,2026-08-21,P025,Hosur,ISSUE,556,MO01106
TXN003247,2026-07-21,P002,Hosur,RECEIPT,586,PO00885
TXN003248,2026-05-12,P025,Chengalpattu,ISSUE,137,MO02911
TXN003249,2026-04-30,P028,Chennai,ISSUE,820,MO02194
TXN003250,2025-03-28,P038,Coimbatore,TRANSFER,843,TR00948
TXN003251,2025-08-20,P033,Chengalpattu,ISSUE,901,MO00588
TXN003252,2026-04-11,P016,Chennai,RECEIPT,934,PO01194
TXN003253,2026-07-27,P039,Hosur,RECEIPT,511,PO00488
TXN003254,2025-01-26,P030,Coimbatore,ISSUE,83,MO00364
TXN003255,2025-10-19,P042,Chengalpattu,RECEIPT,789,PO01961
TXN003256,2026-04-06,P024,Chengalpattu,RECEIPT,804,PO00664
TXN003257,2025-09-28,P030,Chennai,ISSUE,847,MO01158
TXN003258,2026-02-09,P026,Coimbatore,TRANSFER,977,TR00888
TXN003259,2026-03-20,P009,Chennai,RECEIPT,434,PO01252
TXN003260,2025-01-02,P043,Coimbatore,ADJUSTMENT,94,ADJ00606
TXN003261,2025-09-07,P043,Chengalpattu,ISSUE,147,MO00348
TXN003262,2025-05-05,P009,Coimbatore,RECEIPT,763,PO00398
TXN003263,2026-02-11,P001,Hosur,ADJUSTMENT,-23,ADJ00334
TXN003264,2025-12-21,P034,Chennai,TRANSFER,173,TR00189
TXN003265,2025-06-17,P032,Hosur,RECEIPT,368,PO00536
TXN003266,2026-01-05,P001,Coimbatore,ISSUE,706,MO01620
TXN003267,2026-06-28,P016,Chennai,ISSUE,829,MO00129
TXN003268,2025-07-18,P014,Hosur,TRANSFER,813,TR00077
TXN003269,2026-05-21,P002,Chennai,RECEIPT,643,PO00238
TXN003270,2025-09-26,P044,Chennai,ISSUE,740,MO02660
TXN003271,2025-12-21,P032,Chengalpattu,ISSUE,578,MO02895
TXN003272,2025-08-19,P002,Coimbatore,RECEIPT,308,PO01682
TXN003273,2025-05-20,P006,Hosur,ISSUE,663,MO00021
TXN003274,2025-06-11,P035,Chengalpattu,RECEIPT,130,PO00581
TXN003275,2026-01-19,P041,Hosur,ISSUE,107,MO02669
TXN003276,2025-05-14,P004,Coimbatore,ISSUE,199,MO02558
TXN003277,2026-04-27,P033,Coimbatore,ISSUE,512,MO00250
TXN003278,2026-08-23,P009,Chengalpattu,ISSUE,975,MO02531
TXN003279,2025-10-21,P029,Chengalpattu,RECEIPT,394,PO01846
TXN003280,2025-09-05,P044,Coimbatore,RECEIPT,902,PO00052
TXN003281,2025-01-07,P018,Chengalpattu,ISSUE,563,MO00826
TXN003282,2026-01-02,P030,Chennai,TRANSFER,922,TR00698
TXN003283,2025-01-13,P022,Hosur,ISSUE,146,MO00478
TXN003284,2026-05-24,P045,Coimbatore,TRANSFER,152,TR00057
TXN003285,2025-05-13,P037,Chennai,ISSUE,163,MO00275
TXN003286,2026-07-04,P006,Chennai,ISSUE,318,MO00534
TXN003287,2025-08-25,P032,Chennai,TRANSFER,893,TR00517
TXN003288,2025-08-08,P012,Hosur,RECEIPT,38,PO00654
TXN003289,2026-03-24,P033,Hosur,TRANSFER,495,TR00684
TXN003290,2025-09-01,P018,Hosur,RECEIPT,527,PO00226
TXN003291,2026-01-16,P024,Coimbatore,ISSUE,625,MO02804
TXN003292,2025-08-06,P035,Coimbatore,TRANSFER,871,TR00275
TXN003293,2026-07-21,P020,Hosur,TRANSFER,14,TR00781
TXN003294,2025-02-10,P013,Hosur,RECEIPT,304,PO01292
TXN003295,2026-06-02,P001,Hosur,ISSUE,898,MO00783
TXN003296,2025-01-10,P011,Chengalpattu,ISSUE,138,MO00754
TXN003297,2025-08-13,P026,Chennai,ISSUE,580,MO00554
TXN003298,2025-05-14,P011,Hosur,RECEIPT,309,PO01890
TXN003299,2025-06-19,P020,Hosur,ISSUE,290,MO00740
TXN003300,2026-04-02,P021,Chengalpattu,ADJUSTMENT,-55,ADJ00046
TXN003301,2025-09-18,P014,Chennai,ISSUE,123,MO00231
TXN003302,2026-08-16,P018,Chennai,RECEIPT,246,PO00859
TXN003303,2025-08-03,P044,Chengalpattu,RECEIPT,864,PO00747
TXN003304,2025-03-17,P008,Hosur,RECEIPT,527,PO01756
TXN003305,2026-04-24,P029,Hosur,TRANSFER,372,TR00265
TXN003306,2025-07-19,P031,Hosur,RECEIPT,226,PO00185
TXN003307,2025-04-09,P015,Coimbatore,RECEIPT,339,PO00811
TXN003308,2025-12-16,P040,Hosur,ADJUSTMENT,-69,ADJ00457
TXN003309,2026-01-22,P028,Chengalpattu,ISSUE,791,MO01483
TXN003310,2025-09-26,P002,Hosur,ISSUE,894,MO00797
TXN003311,2025-12-12,P021,Coimbatore,ISSUE,724,MO02949
TXN003312,2025-05-16,P038,Hosur,TRANSFER,304,TR00397
TXN003313,2026-02-22,P012,Coimbatore,RECEIPT,242,PO01075
TXN003314,2025-07-25,P024,Chengalpattu,ISSUE,826,MO02537
TXN003315,2026-01-10,P007,Chengalpattu,ADJUSTMENT,-21,ADJ00042
TXN003316,2025-11-08,P027,Hosur,ISSUE,294,MO00598
TXN003317,2025-10-29,P014,Chennai,RECEIPT,964,PO01540
TXN003318,2025-11-14,P003,Hosur,ISSUE,996,MO02261
TXN003319,2025-03-26,P036,Chengalpattu,ISSUE,516,MO01656
TXN003320,2026-03-17,P001,Hosur,RECEIPT,45,PO00658
TXN003321,2025-03-30,P039,Chengalpattu,ISSUE,730,MO01834
TXN003322,2025-02-10,P010,Hosur,ISSUE,99,MO02920
TXN003323,2025-07-18,P004,Chengalpattu,RECEIPT,659,PO00488
TXN003324,2026-04-22,P044,Chennai,RECEIPT,122,PO01101
TXN003325,2026-06-02,P022,Chengalpattu,RECEIPT,197,PO01122
TXN003326,2025-01-08,P041,Chennai,RECEIPT,172,PO01978
TXN003327,2025-12-20,P007,Coimbatore,ISSUE,864,MO01073
TXN003328,2025-06-07,P025,Chengalpattu,ISSUE,66,MO01997
TXN003329,2025-12-03,P011,Coimbatore,TRANSFER,671,TR00783
TXN003330,2026-07-22,P017,Hosur,RECEIPT,843,PO00096
TXN003331,2026-03-05,P031,Coimbatore,ISSUE,540,MO02050
TXN003332,2025-01-24,P007,Chengalpattu,TRANSFER,765,TR00368
TXN003333,2026-03-05,P032,Hosur,TRANSFER,887,TR00733
TXN003334,2025-12-27,P013,Chengalpattu,ISSUE,274,MO02225
TXN003335,2025-10-06,P037,Hosur,ISSUE,706,MO01373
TXN003336,2025-10-17,P032,Chennai,RECEIPT,18,PO00064
TXN003337,2025-01-17,P010,Hosur,ISSUE,443,MO00141
TXN003338,2026-04-20,P025,Chengalpattu,RECEIPT,832,PO01269
TXN003339,2025-06-10,P021,Hosur,ISSUE,140,MO00393
TXN003340,2025-10-22,P021,Chennai,ISSUE,425,MO02954
TXN003341,2025-01-28,P040,Coimbatore,RECEIPT,388,PO01316
TXN003342,2026-05-20,P007,Chennai,RECEIPT,98,PO01839
TXN003343,2025-06-28,P006,Coimbatore,TRANSFER,609,TR00892
TXN003344,2026-03-29,P042,Hosur,RECEIPT,97,PO01793
TXN003345,2025-09-06,P035,Hosur,RECEIPT,245,PO00251
TXN003346,2026-05-16,P030,Chennai,TRANSFER,687,TR00781
TXN003347,2025-02-28,P040,Chennai,TRANSFER,731,TR00498
TXN003348,2025-08-06,P042,Hosur,RECEIPT,527,PO01838
TXN003349,2026-08-24,P032,Hosur,RECEIPT,975,PO00589
TXN003350,2025-04-20,P039,Chennai,ISSUE,353,MO01837
TXN003351,2026-02-18,P029,Chengalpattu,ISSUE,702,MO02121
TXN003352,2025-10-10,P042,Coimbatore,ISSUE,505,MO01222
TXN003353,2025-12-07,P009,Chengalpattu,ISSUE,658,MO01358
TXN003354,2025-02-13,P011,Hosur,ISSUE,32,MO01767
TXN003355,2025-06-09,P034,Chengalpattu,TRANSFER,845,TR00207
TXN003356,2025-08-20,P045,Coimbatore,ISSUE,660,MO02472
TXN003357,2025-08-27,P038,Coimbatore,RECEIPT,334,PO00149
TXN003358,2025-08-14,P002,Chengalpattu,ISSUE,652,MO01680
TXN003359,2025-06-23,P024,Hosur,ISSUE,843,MO00205
TXN003360,2025-03-06,P002,Chengalpattu,ISSUE,117,MO01106
TXN003361,2026-08-07,P007,Hosur,TRANSFER,607,TR00816
TXN003362,2025-03-08,P010,Hosur,TRANSFER,176,TR00833
TXN003363,2026-02-07,P036,Hosur,ISSUE,758,MO02240
TXN003364,2025-03-04,P025,Chennai,TRANSFER,297,TR00245
TXN003365,2025-07-23,P024,Chengalpattu,ISSUE,646,MO01618
TXN003366,2025-07-14,P008,Chennai,TRANSFER,194,TR00184
TXN003367,2025-11-20,P026,Chennai,RECEIPT,160,PO00706
TXN003368,2025-09-11,P042,Chennai,ISSUE,283,MO02166
TXN003369,2025-02-05,P023,Chengalpattu,RECEIPT,531,PO00091
TXN003370,2025-08-05,P007,Chengalpattu,ISSUE,735,MO00098
TXN003371,2025-01-28,P042,Coimbatore,ADJUSTMENT,-33,ADJ00223
TXN003372,2025-06-25,P045,Coimbatore,ADJUSTMENT,100,ADJ00423
TXN003373,2026-02-07,P041,Coimbatore,TRANSFER,576,TR00380
TXN003374,2026-06-21,P030,Chengalpattu,ADJUSTMENT,-12,ADJ00604
TXN003375,2026-01-24,P044,Hosur,ADJUSTMENT,45,ADJ00107
TXN003376,2026-05-21,P002,Chennai,TRANSFER,121,TR00134
TXN003377,2025-09-14,P019,Chengalpattu,RECEIPT,697,PO01822
TXN003378,2025-02-17,P005,Coimbatore,ISSUE,599,MO00897
TXN003379,2025-02-25,P008,Hosur,RECEIPT,741,PO01681
TXN003380,2025-10-10,P045,Hosur,ISSUE,311,MO00997
TXN003381,2025-06-05,P020,Chengalpattu,ISSUE,888,MO01738
TXN003382,2025-04-27,P018,Chennai,ISSUE,666,MO02412
TXN003383,2026-04-11,P024,Coimbatore,ISSUE,775,MO02232
TXN003384,2025-09-29,P032,Chengalpattu,TRANSFER,691,TR00503
TXN003385,2025-12-09,P032,Coimbatore,ISSUE,700,MO00635
TXN003386,2025-05-10,P007,Coimbatore,RECEIPT,764,PO00358
TXN003387,2026-05-10,P031,Chengalpattu,RECEIPT,622,PO00482
TXN003388,2025-11-17,P005,Hosur,RECEIPT,788,PO00290
TXN003389,2026-04-20,P008,Chennai,RECEIPT,23,PO00806
TXN003390,2025-07-12,P004,Coimbatore,ISSUE,681,MO00916
TXN003391,2025-05-12,P021,Hosur,ISSUE,93,MO00861
TXN003392,2025-09-06,P007,Chennai,RECEIPT,614,PO01873
TXN003393,2025-08-25,P028,Coimbatore,ISSUE,287,MO02325
TXN003394,2025-06-18,P036,Hosur,RECEIPT,443,PO00656
TXN003395,2025-09-25,P045,Chennai,ISSUE,476,MO00253
TXN003396,2025-01-21,P039,Chennai,RECEIPT,316,PO00564
TXN003397,2025-05-03,P038,Coimbatore,ISSUE,874,MO00960
TXN003398,2026-08-23,P006,Hosur,TRANSFER,792,TR00040
TXN003399,2025-07-01,P002,Chengalpattu,ADJUSTMENT,-98,ADJ00694
TXN003400,2025-07-15,P041,Coimbatore,ISSUE,724,MO00509
TXN003401,2026-08-28,P026,Chengalpattu,ISSUE,133,MO01163
TXN003402,2025-01-15,P021,Chennai,ISSUE,747,MO01826
TXN003403,2025-12-02,P009,Chengalpattu,ISSUE,19,MO02018
TXN003404,2026-07-14,P043,Hosur,ADJUSTMENT,64,ADJ00458
TXN003405,2025-01-29,P019,Chengalpattu,ISSUE,956,MO02717
TXN003406,2026-04-24,P026,Chengalpattu,RECEIPT,519,PO00305
TXN003407,2025-08-22,P029,Chennai,RECEIPT,938,PO00458
TXN003408,2026-02-11,P038,Chengalpattu,ISSUE,841,MO01533
TXN003409,2025-07-18,P012,Chengalpattu,ISSUE,391,MO01673
TXN003410,2025-06-21,P009,Hosur,RECEIPT,86,PO00558
